"city","review_count.x","funny","useful","cool","review_count.y","yelp.votes.funny","yelp.votes.useful","yelp.votes.cool","cuisine","wcount","qmark","emark","stars"
"Scottsdale",236,1,3,1,8,0,1,0,"Snacks",166,0,0,1
"Phoenix",75,3,3,2,10,0,0,0,"Snacks",6,0,1,4
"Phoenix",33,1072,1434,1180,272,4,5,5,"Snacks",106,1,0,4
"Mesa",73,6230,8001,6353,1325,5,5,3,"Snacks",45,1,1,3
"Phoenix",79,80,125,40,71,0,2,0,"Snacks",61,0,2,5
"Scottsdale",255,171,283,119,154,1,3,1,"Snacks",153,1,0,5
"Mesa",32,0,0,0,3,0,0,0,"Snacks",179,0,0,5
"Chandler",192,2,30,7,37,0,0,0,"Snacks",270,7,10,1
"Scottsdale",255,935,862,687,258,2,4,2,"Snacks",183,2,0,5
"Phoenix",54,1,6,1,5,0,0,0,"Snacks",58,0,0,3
"Scottsdale",37,178,612,335,336,2,5,4,"Snacks",204,0,4,5
"Tempe",49,0,8,1,6,0,1,1,"Snacks",9,0,1,5
"Phoenix",278,3,6,3,14,0,1,0,"Snacks",98,0,0,3
"Phoenix",3,1233,2452,1875,539,1,1,1,"Snacks",113,0,0,3
"Scottsdale",15,503,616,518,138,0,1,1,"Snacks",155,0,2,4
"Phoenix",119,1,1,0,2,0,0,0,"Snacks",58,0,0,5
"Phoenix",26,21,108,35,127,0,0,0,"Snacks",91,0,1,4
"Chandler",192,26,145,76,136,0,0,0,"Snacks",31,0,1,4
"Scottsdale",11,20,86,24,98,0,0,0,"Snacks",219,0,0,3
"Scottsdale",23,415,979,635,369,0,3,3,"Snacks",60,0,0,2
"Scottsdale",12,46,109,28,34,0,0,0,"Snacks",49,0,0,1
"Scottsdale",236,0,4,1,4,0,0,1,"Snacks",85,0,0,4
"Phoenix",594,738,1414,1098,484,0,5,1,"Snacks",332,1,1,3
"Scottsdale",255,3,34,4,18,0,0,0,"Snacks",130,0,1,4
"Phoenix",54,5,24,3,23,0,0,0,"Snacks",97,0,0,3
"Phoenix",58,6,23,9,27,0,1,0,"Snacks",70,0,0,5
"Scottsdale",37,58,282,148,215,0,0,1,"Snacks",117,0,2,4
"Chandler",34,11,19,13,20,0,0,1,"Snacks",61,0,1,4
"Phoenix",75,1569,2523,1876,574,6,8,6,"Snacks",509,0,0,4
"Scottsdale",38,0,0,0,5,0,0,0,"Snacks",12,0,2,1
"Phoenix",9,0,3,2,4,0,0,0,"Snacks",80,0,2,2
"Tempe",27,501,853,608,247,0,0,0,"Snacks",9,0,0,3
"Phoenix",39,40,112,85,55,0,1,1,"Snacks",138,2,4,4
"Tempe",36,0,3,1,3,0,0,1,"Snacks",54,0,0,5
"Phoenix",140,17,52,28,152,0,1,0,"Snacks",20,0,0,3
"Tempe",138,3,4,2,3,1,0,0,"Snacks",62,0,0,2
"Scottsdale",87,1,8,5,15,0,0,0,"Snacks",52,0,3,5
"Tempe",106,6,34,12,34,0,0,0,"Snacks",89,0,0,5
"Scottsdale",236,4943,10629,8991,1253,7,10,12,"Snacks",261,2,6,4
"Tempe",138,376,1098,546,791,2,1,0,"Snacks",87,0,1,3
"Phoenix",52,69,205,80,126,1,3,2,"Snacks",105,0,0,2
"Phoenix",594,2,9,4,5,0,2,1,"Snacks",13,0,1,5
"Scottsdale",236,6,32,17,41,0,1,0,"Snacks",28,0,2,4
"Phoenix",278,0,0,1,8,0,0,0,"Snacks",83,0,0,5
"Scottsdale",139,1372,1750,1372,206,0,5,5,"Snacks",141,0,1,4
"Mesa",73,4,6,0,9,1,0,0,"Snacks",82,0,2,4
"Scottsdale",22,0,2,1,3,0,0,0,"Snacks",175,0,4,4
"Phoenix",3,1,5,1,12,0,0,0,"Snacks",37,0,1,3
"Scottsdale",255,55,122,19,190,0,0,0,"Snacks",92,0,0,4
"Chandler",37,8,22,3,16,0,1,0,"Snacks",21,0,0,3
"Mesa",57,361,733,435,289,3,8,3,"Snacks",84,0,5,4
"Phoenix",93,136,273,199,188,0,0,1,"Snacks",52,0,4,4
"Scottsdale",4,325,422,367,100,1,3,3,"Snacks",316,0,1,2
"Gilbert",165,13,60,20,58,0,0,0,"Snacks",96,0,1,5
"Phoenix",33,247,302,281,102,3,2,1,"Snacks",126,0,0,2
"Phoenix",278,3,46,13,49,0,0,0,"Snacks",39,0,1,4
"Phoenix",33,803,1453,1155,481,2,3,2,"Snacks",263,0,3,4
"Scottsdale",139,18,75,36,31,0,1,0,"Snacks",155,0,1,5
"Phoenix",278,144,176,89,134,1,1,1,"Snacks",135,1,2,5
"Scottsdale",37,1,7,1,4,0,1,0,"Snacks",65,0,0,4
"Tempe",5,7,27,15,10,1,1,0,"Snacks",628,4,0,1
"Scottsdale",255,53,13,6,85,0,0,0,"Snacks",5,0,1,5
"Phoenix",140,3,21,8,17,0,2,0,"Snacks",115,0,0,5
"Phoenix",136,169,163,126,183,1,0,0,"Snacks",101,0,0,4
"Phoenix",136,291,656,400,308,0,2,1,"Snacks",167,0,1,4
"Scottsdale",62,1175,1598,1458,286,5,4,5,"Snacks",249,1,0,3
"Tempe",73,0,0,0,1,0,0,0,"Snacks",230,0,3,1
"Scottsdale",139,3,16,3,12,0,0,0,"Snacks",11,0,1,4
"Tempe",27,45,135,82,73,0,0,0,"Snacks",100,0,0,2
"Phoenix",119,174,420,276,156,2,2,1,"Snacks",68,1,4,4
"Phoenix",31,8,20,2,9,0,0,0,"Snacks",88,0,17,5
"Scottsdale",255,61,132,24,157,0,0,0,"Snacks",159,0,2,2
"Phoenix",93,172,415,246,90,3,4,3,"Snacks",219,3,2,4
"Tempe",31,0,3,0,4,0,1,0,"Snacks",37,0,0,1
"Phoenix",594,116,392,192,145,0,0,1,"Snacks",283,1,0,3
"Tempe",85,3,26,8,19,0,0,0,"Snacks",98,1,3,5
"Mesa",17,23,106,13,88,0,3,0,"Snacks",99,2,1,1
"Phoenix",53,6,8,6,6,1,2,1,"Snacks",110,0,7,5
"Phoenix",99,52,85,40,39,0,1,1,"Snacks",25,0,0,5
"Scottsdale",270,13,162,64,131,0,2,1,"Snacks",91,0,1,4
"Phoenix",8,1,2,1,6,0,0,0,"Snacks",24,0,0,4
"Scottsdale",48,19,46,17,56,0,0,0,"Snacks",158,0,0,1
"Tempe",13,0,3,0,6,0,0,0,"Snacks",69,0,0,5
"Scottsdale",270,2,6,2,9,0,0,0,"Snacks",70,0,1,5
"Phoenix",75,3,10,3,12,0,1,0,"Snacks",11,0,0,4
"Phoenix",136,1143,1561,1112,242,8,4,3,"Snacks",111,0,1,3
"Tempe",98,4,5,2,8,0,0,0,"Snacks",139,0,0,3
"Scottsdale",236,90,253,106,138,0,3,2,"Snacks",120,0,0,5
"Chandler",31,6,18,12,10,0,0,0,"Snacks",216,1,1,5
"Scottsdale",270,0,2,2,5,0,0,0,"Snacks",46,0,1,5
"Phoenix",594,1,9,2,8,0,0,0,"Snacks",67,0,1,5
"Peoria",40,260,521,451,163,0,4,0,"Snacks",223,0,1,3
"Phoenix",53,0,0,0,3,0,0,0,"Snacks",52,0,0,4
"Scottsdale",5,1209,2685,2025,900,0,0,0,"Snacks",15,0,0,3
"Phoenix",44,43,180,73,122,1,1,0,"Snacks",78,0,1,4
"Scottsdale",270,0,4,2,4,0,1,0,"Snacks",32,0,1,5
"Phoenix",594,143,289,120,202,1,2,0,"Snacks",61,0,0,4
"Scottsdale",57,0,1,0,4,0,0,0,"Snacks",85,0,2,5
"Phoenix",278,26,72,57,50,1,1,1,"Snacks",84,0,1,5
"Chandler",12,12,84,27,76,0,0,0,"Snacks",82,0,0,4
"Tempe",138,39,97,55,58,1,1,2,"Snacks",74,0,2,5
"Tempe",50,0,4,0,2,0,2,0,"Snacks",16,0,0,5
"Scottsdale",236,332,295,271,30,22,19,17,"Snacks",278,0,0,4
"Phoenix",119,1852,2375,2093,325,0,0,0,"Snacks",41,0,3,5
"Phoenix",108,36,95,25,132,0,0,0,"Snacks",5,0,0,5
"Phoenix",14,1350,2656,2219,390,0,5,1,"Snacks",73,0,0,1
"Scottsdale",87,0,1,0,5,0,0,0,"Snacks",48,0,4,5
"Tempe",81,3,50,9,39,0,0,0,"Snacks",176,0,0,3
"Phoenix",140,24,104,34,94,0,0,0,"Snacks",217,0,0,3
"Surprise",10,280,578,326,512,0,0,1,"Snacks",97,0,3,4
"Tempe",31,30,122,38,122,0,1,0,"Snacks",144,1,5,4
"Phoenix",278,1316,1371,963,592,0,2,2,"Snacks",59,3,0,4
"Phoenix",16,2672,5504,4322,620,8,6,9,"Snacks",4,0,0,5
"Scottsdale",47,13,54,20,29,2,1,0,"Snacks",289,0,0,1
"Chandler",33,49,197,44,286,0,0,0,"Snacks",50,0,0,3
"Scottsdale",236,9,22,6,16,0,1,0,"Snacks",143,0,2,5
"Phoenix",594,27,108,23,86,0,1,0,"Snacks",75,0,0,4
"Phoenix",3,666,918,576,393,1,2,1,"Snacks",109,0,0,2
"Phoenix",53,21,28,16,87,0,0,0,"Snacks",23,0,0,5
"Scottsdale",236,68,108,33,188,2,4,0,"Snacks",215,0,0,1
"Phoenix",99,6,14,8,15,1,2,0,"Snacks",215,2,4,2
"Phoenix",278,25,24,21,9,3,3,4,"Snacks",103,0,0,4
"Scottsdale",8,1415,565,552,253,3,3,0,"Snacks",225,0,0,5
"Phoenix",42,5,21,6,11,0,1,0,"Snacks",26,0,0,4
"Tempe",85,6,21,11,16,0,0,0,"Snacks",111,0,0,4
"Phoenix",99,24,41,9,25,0,0,0,"Snacks",124,0,1,5
"Scottsdale",255,4,13,0,6,0,0,0,"Snacks",4,0,1,5
"Phoenix",31,63,72,36,63,0,0,0,"Snacks",14,0,0,4
"Phoenix",53,139,296,202,144,1,1,1,"Snacks",120,0,1,4
"Phoenix",594,8,41,6,18,1,3,0,"Snacks",886,1,7,1
"Phoenix",278,2267,2851,2457,322,0,3,3,"Snacks",42,0,0,4
"Chandler",192,487,876,560,475,2,3,1,"Snacks",61,0,0,3
"Chandler",12,0,0,0,1,0,0,0,"Snacks",82,0,0,5
"Scottsdale",236,5,23,8,29,0,1,2,"Snacks",99,0,0,5
"Phoenix",594,35,184,55,162,0,0,0,"Snacks",133,0,0,5
"Phoenix",136,43,132,68,111,1,4,2,"Snacks",378,0,2,5
"Chandler",26,9,26,4,41,0,0,0,"Snacks",35,0,0,4
"Chandler",14,156,454,298,150,3,10,7,"Snacks",128,0,0,4
"Phoenix",9,11,22,8,44,0,0,0,"Snacks",207,0,1,4
"Chandler",26,45,130,86,268,0,0,0,"Snacks",146,0,0,3
"Scottsdale",139,2,17,4,17,0,0,0,"Snacks",38,0,0,4
"Scottsdale",255,402,761,517,254,4,5,7,"Snacks",104,0,0,5
"Tempe",50,0,1,0,1,0,0,0,"Snacks",21,0,0,5
"Phoenix",3,346,574,436,124,1,3,1,"Snacks",35,0,3,4
"Mesa",57,23,169,25,80,2,2,0,"Snacks",86,0,2,5
"Chandler",69,3,25,5,25,0,0,0,"Snacks",22,0,3,5
"Surprise",10,10,22,4,17,0,0,0,"Snacks",122,0,0,1
"Tempe",138,1220,1455,958,338,1,2,1,"Snacks",55,0,0,4
"Phoenix",108,1372,1750,1372,206,3,4,4,"Snacks",202,1,2,4
"Phoenix",83,62,61,51,30,5,3,3,"Snacks",171,0,0,5
"Tempe",98,3,43,20,26,0,0,0,"Snacks",210,0,5,5
"Phoenix",594,6,39,21,65,0,4,2,"Snacks",422,0,14,4
"Peoria",40,9,39,18,49,0,0,0,"Snacks",93,0,0,2
"Tempe",85,117,177,62,61,0,1,0,"Snacks",135,0,1,5
"Phoenix",278,6,34,13,19,0,2,1,"Snacks",27,0,0,5
"Scottsdale",236,2,32,5,37,0,0,0,"Snacks",53,0,1,5
"Chandler",69,0,2,1,10,0,0,0,"Snacks",49,0,0,5
"Phoenix",594,0,5,0,5,0,1,0,"Snacks",147,0,1,4
"Scottsdale",28,10,58,16,34,0,1,0,"Snacks",80,0,2,4
"Phoenix",119,1,5,2,10,0,1,0,"Snacks",178,0,4,5
"Scottsdale",11,38,39,26,24,1,1,1,"Snacks",281,5,0,4
"Phoenix",74,1057,1657,1201,260,3,4,3,"Snacks",141,3,3,1
"Phoenix",10,1,11,6,24,0,0,0,"Snacks",38,0,0,3
"Phoenix",79,344,352,135,209,1,1,0,"Snacks",75,0,0,2
"Scottsdale",38,1,22,5,34,0,0,0,"Snacks",43,0,0,4
"Gilbert",7,36,93,21,204,0,0,0,"Snacks",13,0,0,4
"Phoenix",33,1201,2305,1526,215,1,2,2,"Snacks",301,1,0,3
"Chandler",14,3,34,14,19,0,1,0,"Snacks",123,0,0,4
"Mesa",57,6,37,10,35,0,0,0,"Snacks",46,0,2,5
"Chandler",10,15,126,33,162,0,0,0,"Snacks",182,0,0,2
"Tempe",138,104,275,143,142,3,4,1,"Snacks",189,0,3,5
"Chandler",34,1057,1657,1201,260,3,4,3,"Snacks",225,2,1,3
"Phoenix",74,651,1175,740,518,0,0,0,"Snacks",20,0,0,4
"Phoenix",75,16,117,33,125,0,0,0,"Snacks",74,0,0,4
"Phoenix",17,204,547,308,160,2,5,2,"Snacks",211,0,1,4
"Tempe",49,153,316,247,152,1,2,2,"Snacks",132,0,0,4
"Phoenix",594,3,32,20,20,0,0,0,"Snacks",135,0,1,5
"Phoenix",119,44,119,80,264,0,0,0,"Snacks",164,0,3,5
"Gilbert",165,0,4,0,6,0,0,0,"Snacks",195,0,9,4
"Scottsdale",270,104,251,126,166,0,0,0,"Snacks",46,0,0,4
"Phoenix",34,529,1255,929,254,1,2,1,"Snacks",228,0,1,4
"Scottsdale",270,5,31,4,41,1,0,0,"Snacks",99,0,0,1
"Tempe",36,3,3,3,4,1,3,2,"Snacks",42,0,2,5
"Tempe",31,45,127,57,54,2,0,1,"Snacks",576,0,5,1
"Phoenix",108,4,17,2,10,0,0,0,"Snacks",71,2,1,2
"Phoenix",7,291,880,287,537,0,0,0,"Snacks",39,0,0,3
"Tempe",81,0,0,1,4,0,0,0,"Snacks",21,0,0,2
"Phoenix",40,0,20,0,6,0,2,0,"Snacks",82,2,0,2
"Scottsdale",236,5,16,9,15,0,0,0,"Snacks",54,0,0,5
"Peoria",6,2,22,4,146,0,0,0,"Snacks",73,0,0,3
"Tempe",16,35,59,33,116,0,2,2,"Snacks",13,0,4,5
"Tempe",36,3,20,3,25,0,0,0,"Snacks",25,0,0,5
"Scottsdale",270,1234,2348,1815,921,2,2,2,"Snacks",90,0,3,4
"Scottsdale",270,23,106,40,134,0,0,1,"Snacks",82,0,4,5
"Phoenix",83,3,9,6,9,0,0,0,"Snacks",60,0,2,4
"Phoenix",30,247,302,281,102,1,6,4,"Snacks",248,0,0,2
"Scottsdale",236,6,19,14,9,2,3,2,"Snacks",398,0,2,5
"Phoenix",6,8,1,0,12,1,0,0,"Snacks",9,0,1,5
"Chandler",192,19,75,24,75,2,1,1,"Snacks",487,7,4,5
"Phoenix",61,35,71,56,21,0,1,1,"Snacks",109,0,0,3
"Tempe",50,61,150,37,76,0,0,0,"Snacks",113,1,0,4
"Mesa",41,0,1,0,6,0,0,0,"Snacks",106,1,6,4
"Phoenix",21,2,13,2,27,0,0,0,"Snacks",25,0,1,5
"Scottsdale",236,1,4,2,9,0,0,0,"Snacks",7,0,0,5
"Tempe",36,71,85,22,55,3,1,0,"Snacks",105,0,3,2
"Tempe",106,1,1,3,2,0,0,1,"Snacks",51,0,0,5
"Mesa",32,1,2,1,1,1,1,1,"Snacks",70,0,0,5
"Phoenix",594,13,27,16,26,0,2,1,"Snacks",92,0,3,5
"Tempe",90,0,0,0,2,0,0,0,"Snacks",66,1,0,2
"Phoenix",594,2,8,3,7,0,0,1,"Snacks",18,0,0,5
"Scottsdale",3,4785,9659,7102,1217,6,13,11,"Snacks",62,3,0,4
"Tempe",98,133,530,384,244,1,2,0,"Snacks",83,1,6,4
"Tempe",34,51,165,90,105,0,0,0,"Snacks",132,0,4,4
"Phoenix",93,24,110,30,93,0,0,0,"Snacks",34,0,0,5
"Phoenix",119,1,2,0,8,1,1,0,"Snacks",41,0,0,3
"Scottsdale",255,55,157,105,76,2,4,3,"Snacks",118,0,0,5
"Phoenix",7,191,345,176,163,0,4,0,"Snacks",62,0,0,3
"Scottsdale",57,5,36,17,56,0,0,0,"Snacks",51,0,3,4
"Scottsdale",8,4943,10629,8991,1253,2,4,5,"Snacks",212,0,6,4
"Scottsdale",236,30,122,38,122,1,1,1,"Snacks",204,0,7,4
"Phoenix",74,0,2,0,23,0,1,0,"Snacks",15,0,0,2
"Scottsdale",26,1,25,3,43,0,0,0,"Snacks",24,0,0,4
"Tempe",106,4,31,9,77,0,0,0,"Snacks",29,0,0,5
"Phoenix",69,4,22,20,4,1,2,2,"Snacks",671,4,4,1
"Phoenix",13,725,1178,1076,268,1,1,1,"Snacks",67,1,1,4
"Scottsdale",236,1307,1803,1361,308,2,9,4,"Snacks",180,0,6,3
"Scottsdale",270,0,2,0,12,0,0,0,"Snacks",27,0,3,5
"Phoenix",136,7,27,7,17,0,0,0,"Snacks",68,0,0,4
"Scottsdale",57,78,236,117,129,0,0,0,"Snacks",166,1,3,5
"Phoenix",278,1,6,0,5,0,0,0,"Snacks",339,0,2,4
"Phoenix",43,13,162,64,131,0,2,1,"Snacks",82,0,3,4
"Phoenix",140,37,186,62,100,0,0,0,"Snacks",178,0,1,4
"Scottsdale",236,244,522,359,288,3,4,6,"Snacks",193,0,0,5
"Scottsdale",66,40,50,20,42,1,0,0,"Snacks",102,1,0,5
"Mesa",57,42,153,93,123,0,2,0,"Snacks",133,0,0,4
"Tempe",106,0,1,0,2,0,0,0,"Snacks",117,0,0,5
"Phoenix",26,511,920,489,426,0,0,0,"Snacks",219,0,0,4
"Scottsdale",270,3,19,5,22,0,2,0,"Snacks",61,0,0,5
"Scottsdale",22,155,491,259,484,0,0,0,"Snacks",154,1,0,3
"Scottsdale",255,2,13,1,10,0,0,0,"Snacks",58,0,1,5
"Tempe",31,13,89,14,37,2,1,0,"Snacks",120,0,0,4
"Gilbert",165,25,85,18,29,4,7,6,"Snacks",668,6,2,4
"Phoenix",39,157,423,190,239,0,1,1,"Snacks",48,0,2,5
"Tempe",81,14,80,17,71,0,0,0,"Snacks",143,0,1,4
"Phoenix",594,408,819,557,252,2,2,2,"Snacks",180,0,2,3
"Scottsdale",270,151,506,241,293,2,0,0,"Snacks",125,3,1,5
"Scottsdale",139,14,71,17,54,0,0,0,"Snacks",41,0,0,3
"Scottsdale",270,5,10,4,15,0,0,0,"Snacks",89,0,0,3
"Phoenix",79,2,10,2,10,0,0,0,"Snacks",32,0,1,5
"Gilbert",165,8,52,18,119,0,0,0,"Snacks",7,0,1,4
"Phoenix",39,9,49,17,32,0,0,0,"Snacks",60,0,0,4
"Phoenix",6,70,70,55,13,2,2,1,"Snacks",243,1,0,5
"Mesa",57,2,2,0,4,0,0,0,"Snacks",184,0,1,2
"Phoenix",9,758,1115,847,427,0,0,0,"Snacks",81,0,0,3
"Scottsdale",87,189,513,255,646,0,1,0,"Snacks",121,0,0,2
"Tempe",42,356,638,514,159,1,3,3,"Snacks",295,0,0,3
"Phoenix",3,62,219,90,156,0,1,0,"Snacks",68,0,3,5
"Gilbert",165,71,181,79,63,3,6,3,"Snacks",85,0,1,5
"Phoenix",3,9,22,6,35,0,0,0,"Snacks",49,0,0,4
"Scottsdale",236,77,195,102,118,4,3,3,"Snacks",76,0,3,5
"Phoenix",58,224,376,254,105,0,1,1,"Snacks",33,0,0,5
"Phoenix",278,160,320,153,140,0,1,0,"Snacks",32,0,0,5
"Phoenix",53,45,119,37,154,0,0,0,"Snacks",59,0,0,5
"Phoenix",9,0,3,2,15,0,0,0,"Snacks",118,0,0,2
"Scottsdale",37,2,27,3,33,0,0,0,"Snacks",59,0,3,4
"Avondale",26,9,58,13,48,0,1,0,"Snacks",2,0,0,4
"Phoenix",594,0,0,0,2,0,0,0,"Snacks",82,0,2,5
"Phoenix",108,0,0,0,1,0,0,0,"Snacks",74,0,3,5
"Phoenix",33,52,152,61,85,0,1,0,"Snacks",115,0,0,5
"Phoenix",594,5,101,25,73,0,2,1,"Snacks",152,0,6,5
"Phoenix",93,2,29,4,30,0,0,0,"Snacks",19,0,0,2
"Mesa",21,4,15,3,10,1,3,1,"Snacks",348,3,9,1
"Tempe",27,1,7,1,10,0,0,0,"Snacks",21,0,0,4
"Phoenix",594,181,442,189,247,1,4,1,"Snacks",35,0,0,5
"Phoenix",44,180,358,262,76,1,1,2,"Snacks",74,0,6,5
"Tempe",50,0,3,2,1,0,2,1,"Snacks",83,0,0,5
"Chandler",10,0,3,1,10,0,0,0,"Snacks",73,0,1,4
"Phoenix",4,45,213,139,127,0,0,0,"Snacks",113,0,1,5
"Phoenix",278,44,75,35,36,0,0,3,"Snacks",133,0,0,5
"Scottsdale",65,3,7,3,7,0,0,0,"Snacks",49,1,1,5
"Scottsdale",270,0,1,0,1,0,1,0,"Snacks",65,0,0,5
"Phoenix",22,4,20,3,12,0,0,0,"Snacks",33,0,0,4
"Phoenix",53,37,126,65,46,0,1,2,"Snacks",51,0,1,5
"Phoenix",79,6,33,15,22,0,1,1,"Snacks",159,1,2,5
"Tempe",27,34,97,28,46,1,2,1,"Snacks",7,0,1,1
"Phoenix",278,234,322,240,166,1,1,1,"Snacks",90,0,0,3
"Scottsdale",26,688,853,670,99,5,6,6,"Snacks",251,1,0,3
"Phoenix",594,70,127,84,51,0,3,2,"Snacks",41,0,0,5
"Tempe",32,31,153,49,101,0,2,0,"Snacks",111,0,1,3
"Scottsdale",87,9,39,7,23,0,1,0,"Snacks",58,0,0,4
"Phoenix",140,5,27,24,21,0,0,0,"Snacks",115,0,1,5
"Tempe",11,12,57,32,33,0,2,1,"Snacks",90,0,1,4
"Phoenix",140,39,95,60,70,0,0,0,"Snacks",268,1,1,3
"Scottsdale",77,11,20,14,7,5,6,5,"Snacks",41,0,0,4
"Scottsdale",255,70,114,62,44,3,3,4,"Snacks",108,0,0,4
"Phoenix",74,0,2,0,7,0,0,0,"Snacks",49,0,0,5
"Tempe",85,2,15,1,23,0,0,0,"Snacks",24,0,0,5
"Phoenix",33,48,215,65,153,0,1,1,"Snacks",159,0,2,5
"Phoenix",42,69,183,82,167,0,0,0,"Snacks",188,1,3,4
"Phoenix",40,24,66,7,45,0,0,0,"Snacks",37,0,0,2
"Phoenix",34,99,210,100,91,0,1,1,"Snacks",108,1,1,4
"Phoenix",83,1,2,1,2,1,1,1,"Snacks",25,0,0,3
"Scottsdale",26,61,90,51,85,2,2,3,"Snacks",108,3,4,4
"Phoenix",15,1,3,2,7,0,1,0,"Snacks",357,0,0,2
"Tempe",8,117,177,62,61,0,0,0,"Snacks",38,0,0,1
"Phoenix",594,25,77,14,83,0,0,0,"Snacks",199,2,1,4
"Mesa",57,33,145,43,107,0,1,0,"Snacks",295,0,0,2
"Chandler",4,67,286,171,226,0,0,1,"Snacks",33,0,0,4
"Phoenix",594,1143,1561,1112,242,2,1,1,"Snacks",56,0,7,3
"Tempe",90,127,237,134,132,0,1,1,"Snacks",309,2,2,4
"Phoenix",21,3,8,6,18,0,1,0,"Snacks",32,1,0,4
"Phoenix",69,8,39,23,48,0,3,0,"Snacks",46,0,0,3
"Phoenix",99,1,9,0,10,0,1,0,"Snacks",64,0,2,1
"Phoenix",39,35,81,52,71,2,1,1,"Snacks",39,0,0,2
"Scottsdale",255,34,244,133,100,0,1,2,"Snacks",105,0,1,5
"Phoenix",51,165,578,168,504,0,1,0,"Snacks",109,0,1,2
"Gilbert",165,1,8,0,8,0,0,0,"Snacks",82,0,0,4
"Tempe",73,5,4,1,4,2,0,0,"Snacks",112,2,2,1
"Phoenix",594,0,8,2,4,0,2,0,"Snacks",57,0,3,5
"Phoenix",278,115,419,122,413,0,1,0,"Snacks",107,0,0,4
"Scottsdale",270,5,36,6,54,0,0,0,"Snacks",154,0,0,3
"Scottsdale",8,3,6,3,18,0,0,0,"Snacks",39,0,0,4
"Scottsdale",255,1,6,4,9,1,2,1,"Snacks",186,1,0,5
"Phoenix",594,3,8,4,6,0,0,0,"Snacks",163,0,1,4
"Mesa",41,90,233,151,135,0,4,1,"Snacks",156,0,0,3
"Phoenix",7,130,266,136,192,0,0,0,"Snacks",44,0,0,1
"Phoenix",52,2672,5504,4322,620,3,5,6,"Snacks",735,4,7,4
"Phoenix",136,776,1737,1443,545,2,1,2,"Snacks",110,1,2,5
"Scottsdale",38,123,457,331,277,0,0,1,"Snacks",216,1,0,3
"Scottsdale",236,8,41,16,37,1,2,1,"Snacks",50,0,1,5
"Scottsdale",10,2,3,3,23,0,0,0,"Snacks",71,0,5,5
"Phoenix",74,321,673,430,297,12,11,9,"Snacks",275,1,10,5
"Scottsdale",38,4943,10629,8991,1253,4,9,5,"Snacks",372,1,2,3
"Tempe",31,0,5,1,3,0,1,0,"Snacks",76,0,0,3
"Scottsdale",77,27,19,15,13,7,9,8,"Snacks",101,0,0,5
"Chandler",4,0,0,0,3,0,0,0,"Snacks",34,0,0,4
"Chandler",192,38,69,36,34,0,0,0,"Snacks",135,0,0,3
"Phoenix",278,19,72,15,65,0,0,0,"Snacks",194,0,0,2
"Scottsdale",236,20,117,9,40,0,0,0,"Snacks",17,0,3,5
"Tempe",40,0,1,0,5,0,0,0,"Snacks",32,0,2,4
"Mesa",57,2382,4148,2932,578,3,5,3,"Snacks",373,1,7,4
"Phoenix",51,41,59,39,38,1,2,2,"Snacks",174,0,2,4
"Chandler",192,0,0,1,7,0,0,0,"Snacks",25,1,0,2
"Scottsdale",10,4,34,4,46,0,0,0,"Snacks",51,0,0,5
"Scottsdale",270,0,9,0,9,0,0,0,"Snacks",142,0,0,3
"Tempe",106,376,1098,546,791,0,2,1,"Snacks",193,1,2,4
"Scottsdale",62,1,16,1,16,0,1,0,"Snacks",100,0,0,2
"Phoenix",278,321,673,430,297,0,0,0,"Snacks",72,0,0,4
"Phoenix",594,2,15,1,14,0,1,1,"Snacks",13,0,0,5
"Tempe",138,5,31,7,36,0,0,0,"Snacks",176,0,0,2
"Phoenix",32,90,198,92,170,0,0,0,"Snacks",41,0,0,2
"Scottsdale",270,530,1224,502,310,0,6,2,"Snacks",54,0,0,4
"Chandler",31,0,9,3,8,0,1,0,"Snacks",11,0,0,5
"Scottsdale",66,104,251,126,166,0,0,0,"Snacks",132,1,0,3
"Phoenix",30,51,176,78,207,0,0,0,"Snacks",5,0,3,5
"Phoenix",136,39,100,47,63,1,1,1,"Snacks",78,0,0,3
"Phoenix",119,99,210,100,91,2,0,1,"Snacks",112,0,2,4
"Gilbert",165,2,20,6,25,0,1,0,"Snacks",38,0,0,4
"Phoenix",136,18,51,31,33,0,1,1,"Snacks",20,0,1,5
"Scottsdale",270,463,740,593,160,1,3,3,"Snacks",82,0,0,3
"Scottsdale",23,78,236,117,129,1,1,1,"Snacks",156,0,1,4
"Phoenix",39,746,1159,915,209,2,3,3,"Snacks",231,0,6,3
"Scottsdale",255,2,27,0,28,0,0,0,"Snacks",61,0,2,4
"Chandler",3,20,35,13,30,1,1,1,"Snacks",69,0,0,4
"Tempe",40,7,23,9,61,0,0,0,"Snacks",92,0,2,1
"Phoenix",594,40,95,39,78,2,4,3,"Snacks",222,0,0,5
"Chandler",192,1,7,3,14,0,1,0,"Snacks",118,1,0,5
"Scottsdale",255,27,66,47,32,0,2,1,"Snacks",50,0,0,4
"Scottsdale",36,8,16,8,21,0,0,0,"Snacks",65,0,0,4
"Phoenix",119,279,798,420,584,2,1,2,"Snacks",132,0,0,4
"Scottsdale",236,117,260,162,160,3,2,3,"Snacks",121,0,4,5
"Chandler",192,74,179,39,102,0,2,0,"Snacks",417,0,3,4
"Phoenix",140,371,626,327,180,2,3,3,"Snacks",463,3,0,2
